customer_id,type_of_client,total_ytd_order,total_order_amount_ytd,YTD_amount_negative,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
211159301,NULL,34,152.78,1,152.78,1,1,1,Self-emp-not-inc,Craft-repair,United-States,40,Bachelors,13,Married-civ-spouse,Husband,White
211210537,NULL,10,95.83,1,95.83,1,1,0,State-gov,Transport-moving,United-States,32,HS-grad,9,Never-married,Own-child,White
212312727,NULL,29,318.83,1,318.83,1,1,1,Federal-gov,Adm-clerical,United-States,38,Some-college,10,Married-civ-spouse,Husband,White
212649122,NULL,128,1318.81,1,0.00,1,0,1,Self-emp-not-inc,Prof-specialty,United-States,40,Some-college,10,Married-civ-spouse,Wife,White
213018291,NULL,37,353.98,1,0.00,1,1,0,Private,Adm-clerical,United-States,28,Bachelors,13,Never-married,Not-in-family,White
213201128,NULL,132,1351.44,1,890.25,1,1,0,Private,Prof-specialty,United-States,44,Bachelors,13,Never-married,Not-in-family,White
213635897,NULL,12,511.59,1,0.00,1,1,1,Private,Machine-op-inspct,United-States,41,HS-grad,9,Married-civ-spouse,Husband,White
214288291,NULL,56,636.32,1,214.85,1,1,1,Private,Craft-repair,United-States,43,Some-college,10,Married-civ-spouse,Husband,White
214463025,NULL,252,3259.57,1,558.95,1,1,1,Private,Handlers-cleaners,United-States,44,HS-grad,9,Married-civ-spouse,Husband,Black
215326202,Wholesaler,420,3170.24,1,1214.59,1,1,1,Self-emp-not-inc,Sales,Philippines,44,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander
217691678,Wholesaler,445,2681.97,1,1201.59,1,1,0,Private,Prof-specialty,United-States,21,Some-college,10,Never-married,Own-child,White
218297845,Wholesaler,91,372.84,1,237.27,1,0,0,Private,Other-service,United-States,24,Some-college,10,Never-married,Own-child,White
219463871,Wholesaler,272,3129.88,1,1559.85,1,1,0,Self-emp-inc,Exec-managerial,United-States,42,Some-college,10,Divorced,Unmarried,White
223547945,NULL,235,2582.72,1,593.44,1,0,0,Private,Exec-managerial,United-States,36,HS-grad,9,Never-married,Not-in-family,White
223773357,NULL,111,907.99,1,199.67,1,1,0,Private,Handlers-cleaners,United-States,40,HS-grad,9,Divorced,Not-in-family,White
225706946,Personal,1,3.30,1,3.30,1,1,0,Private,Transport-moving,United-States,43,HS-grad,9,Widowed,Unmarried,White
226417605,NULL,21,4190.00,1,0.00,1,1,1,Self-emp-not-inc,Sales,United-States,57,Bachelors,13,Married-civ-spouse,Husband,White
227225077,NULL,19,539.15,1,0.00,1,1,0,Private,Machine-op-inspct,United-States,41,HS-grad,9,Never-married,Unmarried,Black
228068479,NULL,4,3.80,1,3.80,1,0,0,Private,Adm-clerical,United-States,19,12th,8,Never-married,Not-in-family,White
229648355,NULL,42,193.07,1,193.07,1,0,0,Private,Other-service,United-States,39,Masters,14,Never-married,Not-in-family,White
230643498,NULL,1,228.96,1,0.00,1,0,0,Private,Other-service,United-States,21,HS-grad,9,Never-married,Own-child,White
231791182,Wholesaler,10,1638.60,1,457.92,1,1,0,Private,Craft-repair,United-States,39,Some-college,10,Never-married,Not-in-family,White
231930358,Wholesaler,34,184.44,1,-29.70,0,0,0,Private,Other-service,United-States,35,Assoc-acdm,12,Divorced,Unmarried,White
238315059,NULL,483,10090.58,1,3426.30,1,1,0,Private,Handlers-cleaners,United-States,23,Some-college,10,Never-married,Not-in-family,White
240154914,NULL,38,875.23,1,0.00,1,0,0,Private,Other-service,United-States,28,Bachelors,13,Never-married,Not-in-family,White
241150563,NULL,12,231.45,1,64.15,1,1,1,Private,Exec-managerial,United-States,63,Bachelors,13,Married-civ-spouse,Husband,White
241485196,Wholesaler,159,742.49,1,29.97,1,0,0,Private,Prof-specialty,United-States,55,9th,5,Never-married,Own-child,White
242506971,Wholesaler,229,1566.16,1,537.74,1,0,0,Private,Exec-managerial,United-States,28,Bachelors,13,Never-married,Not-in-family,White
245580637,NULL,47,411.55,1,118.79,1,0,0,Private,Sales,United-States,22,HS-grad,9,Never-married,Not-in-family,White
246102026,NULL,53,181.09,1,0.00,1,1,0,Private,Handlers-cleaners,United-States,18,11th,7,Never-married,Own-child,White
246946222,NULL,44,161.03,1,161.03,1,0,1,Private,Adm-clerical,United-States,29,HS-grad,9,Married-civ-spouse,Wife,White
248358311,Wholesaler,282,3658.68,1,709.31,1,0,0,Private,Other-service,United-States,33,11th,7,Divorced,Unmarried,White
249175351,NULL,145,840.60,1,840.60,1,1,0,Local-gov,Protective-serv,United-States,17,11th,7,Never-married,Own-child,White
249814146,NULL,36,262.47,1,262.47,1,1,1,Private,Craft-repair,United-States,23,Assoc-voc,11,Married-civ-spouse,Husband,White
250514186,NULL,147,760.63,1,187.50,1,1,1,Private,Exec-managerial,United-States,44,Assoc-voc,11,Married-civ-spouse,Husband,White
251130587,NULL,38,493.00,1,0.00,1,0,0,Private,Prof-specialty,United-States,59,10th,6,Widowed,Unmarried,White
251283502,NULL,27,855.96,1,637.18,1,1,1,Private,Prof-specialty,United-States,40,Bachelors,13,Married-civ-spouse,Husband,White
252138172,NULL,13,128.30,1,86.20,1,1,1,Private,Exec-managerial,United-States,38,Bachelors,13,Married-civ-spouse,Husband,White
252884666,NULL,6,60.50,1,0.00,1,0,0,State-gov,Other-service,United-States,21,Some-college,10,Never-married,Own-child,Black
256469047,NULL,8,87.90,1,0.00,1,1,1,Local-gov,Farming-fishing,El-Salvador,42,HS-grad,9,Married-civ-spouse,Husband,White
257063604,NULL,2,22.42,1,0.00,1,1,0,Private,Sales,United-States,40,Some-college,10,Never-married,Not-in-family,White
258268913,NULL,14,89.89,1,0.00,1,0,0,Private,Prof-specialty,United-States,25,HS-grad,9,Never-married,Unmarried,Black
258365506,NULL,77,379.64,1,379.64,1,1,1,Self-emp-inc,Handlers-cleaners,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
258519802,NULL,76,1250.31,1,555.38,1,1,0,Self-emp-inc,Exec-managerial,United-States,70,Some-college,10,Never-married,Not-in-family,White
260325461,NULL,1,3.75,1,0.00,1,0,1,Private,Prof-specialty,Scotland,62,HS-grad,9,Married-civ-spouse,Wife,White
261677968,NULL,171,1088.82,1,0.00,1,0,1,Private,Sales,United-States,28,Bachelors,13,Married-civ-spouse,Wife,Black
262617781,NULL,181,944.30,1,712.11,1,1,0,Private,Handlers-cleaners,United-States,25,HS-grad,9,Never-married,Not-in-family,White
263075680,NULL,71,298.35,1,100.05,1,1,0,Private,Transport-moving,United-States,27,Some-college,10,Never-married,Other-relative,White
264601498,NULL,216,3163.63,1,475.93,1,1,1,Private,Machine-op-inspct,United-States,24,11th,7,Married-civ-spouse,Husband,White
270566011,NULL,17,88.03,1,0.00,1,1,0,Local-gov,Exec-managerial,United-States,40,Prof-school,15,Never-married,Not-in-family,White
270823556,NULL,4,35.35,1,0.00,1,1,0,Local-gov,Other-service,United-States,26,HS-grad,9,Never-married,Other-relative,White
271348937,Wholesaler,9,12393.70,1,12393.70,1,1,1,Private,Craft-repair,United-States,52,HS-grad,9,Married-civ-spouse,Husband,White
271435680,NULL,21,216.16,1,216.16,1,1,1,Private,Sales,United-States,39,HS-grad,9,Married-civ-spouse,Husband,White
273980849,NULL,110,898.99,1,60.88,1,1,1,Private,Sales,United-States,62,Some-college,10,Married-civ-spouse,Husband,White
274461386,NULL,67,224.17,1,0.00,1,1,1,Private,Craft-repair,Vietnam,30,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
278177619,Wholesaler,47,786.54,1,0.00,1,1,1,Private,Craft-repair,Mexico,47,7th-8th,4,Married-civ-spouse,Husband,White
280142304,Wholesaler,24,134.28,1,134.28,1,0,1,Private,Adm-clerical,Mexico,29,10th,6,Married-spouse-absent,Unmarried,White
282934283,NULL,246,1009.80,1,819.35,1,0,1,Private,Machine-op-inspct,United-States,38,HS-grad,9,Married-civ-spouse,Wife,White
283213981,Wholesaler,91,216.01,1,216.01,1,0,0,Self-emp-inc,Exec-managerial,United-States,47,Assoc-acdm,12,Widowed,Not-in-family,White
284273236,NULL,28,66.22,1,0.00,1,1,0,Private,Other-service,United-States,35,HS-grad,9,Never-married,Own-child,White
285230956,Personal,2,-28.30,0,-28.30,0,1,1,Private,Prof-specialty,United-States,67,Bachelors,13,Married-civ-spouse,Husband,White
285586367,Wholesaler,92,905.09,1,190.29,1,1,0,Private,Craft-repair,United-States,46,HS-grad,9,Divorced,Other-relative,White
285990609,NULL,37,462.67,1,0.00,1,0,0,Private,Prof-specialty,United-States,28,Bachelors,13,Never-married,Own-child,White
286002759,NULL,186,2240.70,1,233.11,1,0,0,Private,Other-service,Mexico,33,5th-6th,3,Never-married,Unmarried,White
287024221,NULL,21,62.21,1,0.00,1,1,0,Private,Sales,United-States,26,Some-college,10,Never-married,Not-in-family,White
288054100,NULL,225,2359.48,1,709.87,1,1,0,Private,Machine-op-inspct,Dominican-Republic,30,HS-grad,9,Never-married,Not-in-family,White
290738428,NULL,19,171.80,1,0.00,1,1,1,Private,Transport-moving,United-States,26,HS-grad,9,Married-civ-spouse,Husband,Other
292394981,Personal,198,2090.60,1,308.61,1,1,0,Private,Handlers-cleaners,United-States,27,HS-grad,9,Never-married,Not-in-family,Black
292504050,Wholesaler,35,177.42,1,177.42,1,1,0,Private,Exec-managerial,United-States,41,Masters,14,Never-married,Not-in-family,White
293162448,Wholesaler,328,2945.11,1,1574.65,1,0,0,Self-emp-not-inc,Other-service,United-States,25,Assoc-voc,11,Never-married,Unmarried,White
293184245,NULL,394,2218.84,1,360.81,1,1,1,Private,Exec-managerial,United-States,39,Assoc-acdm,12,Married-civ-spouse,Husband,White
294409588,NULL,6,78.94,1,78.94,1,0,0,State-gov,Prof-specialty,United-States,41,Bachelors,13,Never-married,Not-in-family,White
294796332,NULL,26,354.08,1,0.00,1,1,1,Private,Adm-clerical,United-States,46,Some-college,10,Married-civ-spouse,Husband,White
297623884,NULL,477,3020.39,1,1736.18,1,1,0,Private,Sales,Vietnam,25,Bachelors,13,Never-married,Own-child,Asian-Pac-Islander
297840855,Wholesaler,379,24201.29,1,18400.37,1,1,1,Self-emp-not-inc,Craft-repair,United-States,40,HS-grad,9,Married-civ-spouse,Husband,White
298371293,NULL,95,2552.18,1,1145.02,1,0,0,Private,Other-service,United-States,40,HS-grad,9,Divorced,Unmarried,White
299638091,NULL,14,156.09,1,156.09,1,1,1,Private,Craft-repair,United-States,29,Some-college,10,Married-civ-spouse,Husband,White
301514370,Personal,16,276.84,1,0.00,1,1,1,Self-emp-not-inc,Transport-moving,United-States,62,HS-grad,9,Married-civ-spouse,Husband,White
301898604,NULL,33,476.96,1,0.00,1,1,1,Self-emp-not-inc,Prof-specialty,United-States,48,Prof-school,15,Married-civ-spouse,Husband,White
303400050,Personal,18,102.97,1,49.03,1,0,0,Local-gov,Adm-clerical,United-States,52,HS-grad,9,Divorced,Not-in-family,White
304151135,Wholesaler,381,3981.47,1,1354.10,1,1,0,Private,Other-service,United-States,20,Some-college,10,Never-married,Own-child,White
305266614,NULL,135,1794.14,1,706.28,1,0,0,Private,Other-service,United-States,40,10th,6,Never-married,Unmarried,Black
308419265,Wholesaler,43,412.40,1,233.12,1,0,0,Private,Adm-clerical,United-States,32,Bachelors,13,Never-married,Not-in-family,White
309167024,Wholesaler,107,516.53,1,357.41,1,0,0,Private,Adm-clerical,Mexico,26,Bachelors,13,Never-married,Own-child,White
309894880,NULL,6,2.45,1,4.95,1,0,0,Federal-gov,Adm-clerical,United-States,55,HS-grad,9,Divorced,Not-in-family,White
309985755,Wholesaler,210,8321.98,1,764.03,1,1,1,Private,Exec-managerial,United-States,33,Bachelors,13,Married-civ-spouse,Husband,White
310746155,NULL,1,3.00,1,3.00,1,0,0,Private,Exec-managerial,United-States,36,Some-college,10,Divorced,Not-in-family,White
316436722,NULL,98,383.86,1,0.00,1,0,0,Private,Prof-specialty,United-States,26,Bachelors,13,Never-married,Not-in-family,White
317389964,NULL,15,179.20,1,179.20,1,0,0,Federal-gov,Adm-clerical,United-States,66,HS-grad,9,Divorced,Not-in-family,White
317666188,NULL,32,326.50,1,126.95,1,1,0,Private,Exec-managerial,United-States,36,Bachelors,13,Never-married,Not-in-family,White
317892352,NULL,15,118.03,1,-9.72,0,1,0,Private,Handlers-cleaners,United-States,42,Preschool,1,Never-married,Not-in-family,White
318210290,Wholesaler,31,344.37,1,148.11,1,1,1,Private,Machine-op-inspct,United-States,36,7th-8th,4,Married-civ-spouse,Husband,White
318794773,NULL,23,404.60,1,404.60,1,1,1,Local-gov,Prof-specialty,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
319260184,NULL,5,27.35,1,0.00,1,0,0,Private,Adm-clerical,United-States,25,Bachelors,13,Never-married,Own-child,White
319903206,NULL,143,1263.67,1,500.68,1,1,1,Private,Prof-specialty,United-States,46,Masters,14,Married-civ-spouse,Husband,White
320791854,NULL,54,629.11,1,132.28,1,0,0,Private,Prof-specialty,United-States,18,HS-grad,9,Never-married,Own-child,Black
322011441,NULL,52,314.28,1,45.50,1,1,0,Local-gov,Handlers-cleaners,United-States,50,11th,7,Divorced,Unmarried,White
322449892,NULL,34,213.96,1,80.46,1,0,1,Private,Exec-managerial,Laos,43,Assoc-acdm,12,Married-spouse-absent,Unmarried,Asian-Pac-Islander
323713705,NULL,10,47.48,1,0.00,1,0,0,Private,Prof-specialty,United-States,49,Prof-school,15,Divorced,Unmarried,White
326511026,NULL,22,256.63,1,0.00,1,1,1,Private,Craft-repair,United-States,53,Bachelors,13,Married-civ-spouse,Husband,White
328479609,Wholesaler,166,561.17,1,561.17,1,1,1,Private,Prof-specialty,United-States,46,Masters,14,Married-civ-spouse,Husband,White
328655050,NULL,202,-828.08,0,-828.08,0,1,0,Private,Tech-support,United-States,24,Bachelors,13,Never-married,Not-in-family,White
328908827,Wholesaler,68,731.26,1,304.23,1,0,1,Private,Sales,United-States,40,HS-grad,9,Married-civ-spouse,Wife,White
329780514,Wholesaler,79,648.99,1,0.00,1,0,0,Private,Prof-specialty,United-States,68,HS-grad,9,Widowed,Not-in-family,White
330251054,NULL,36,401.50,1,401.50,1,1,1,Private,Prof-specialty,United-States,50,Masters,14,Married-civ-spouse,Husband,White
330441900,NULL,327,2013.42,1,524.20,1,0,1,Private,Prof-specialty,United-States,35,HS-grad,9,Married-civ-spouse,Wife,White
331797659,NULL,41,431.46,1,274.45,1,1,1,Private,Tech-support,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
332443786,NULL,13,13698.40,1,0.00,1,1,0,Private,Sales,United-States,34,Bachelors,13,Separated,Not-in-family,White
333742184,Personal,44,280.40,1,21.12,1,0,0,Private,Prof-specialty,Thailand,19,12th,8,Never-married,Not-in-family,Asian-Pac-Islander
336935959,NULL,9,136.10,1,0.00,1,1,0,Private,Other-service,United-States,45,HS-grad,9,Divorced,Not-in-family,White
340351074,NULL,28,397.35,1,0.00,1,1,1,Private,Tech-support,United-States,31,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander
341051798,NULL,9,110.80,1,-11.95,0,1,0,Private,Other-service,United-States,18,11th,7,Never-married,Own-child,White
341535590,Personal,63,357.57,1,357.57,1,1,1,Private,Craft-repair,United-States,37,HS-grad,9,Married-civ-spouse,Husband,White
342190229,NULL,111,1085.73,1,0.00,1,1,0,Private,Craft-repair,United-States,70,10th,6,Widowed,Unmarried,White
345911439,Wholesaler,115,966.34,1,594.57,1,1,1,State-gov,Prof-specialty,United-States,69,Masters,14,Married-civ-spouse,Husband,White
346454090,Wholesaler,127,336.17,1,336.17,1,1,0,Private,Prof-specialty,United-States,45,Doctorate,16,Divorced,Not-in-family,White
346811829,NULL,174,1128.19,1,477.79,1,1,0,Private,Other-service,United-States,44,Bachelors,13,Never-married,Not-in-family,White
347492121,Wholesaler,217,2680.68,1,809.56,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,39,Bachelors,13,Married-civ-spouse,Husband,White
350446574,NULL,149,1386.95,1,330.35,1,0,0,Private,Other-service,United-States,29,Some-college,10,Never-married,Other-relative,White
351299271,Personal,5,40.28,1,40.28,1,0,0,Private,Prof-specialty,United-States,43,Masters,14,Divorced,Unmarried,White
352467914,NULL,84,1097.50,1,269.87,1,1,1,State-gov,Exec-managerial,United-States,36,HS-grad,9,Married-civ-spouse,Husband,White
352735644,NULL,16,80.45,1,70.55,1,1,1,Self-emp-inc,Prof-specialty,Germany,47,HS-grad,9,Married-civ-spouse,Husband,White
353134206,Wholesaler,480,5107.52,1,460.39,1,0,0,Local-gov,Other-service,United-States,46,1st-4th,2,Never-married,Not-in-family,Amer-Indian-Eskimo
354005521,NULL,4,75.85,1,0.00,1,1,1,Private,Prof-specialty,United-States,63,HS-grad,9,Married-civ-spouse,Husband,White
355325529,Personal,139,992.65,1,289.77,1,1,1,Self-emp-not-inc,Craft-repair,United-States,51,Some-college,10,Married-civ-spouse,Husband,White
357401038,NULL,14,276.79,1,0.00,1,1,1,Private,Exec-managerial,United-States,57,Some-college,10,Married-civ-spouse,Husband,White
358993569,Wholesaler,44,403.92,1,206.80,1,0,0,Private,Exec-managerial,United-States,23,Bachelors,13,Never-married,Own-child,White
359999331,NULL,6,131.45,1,0.00,1,1,1,Private,Exec-managerial,Ireland,32,HS-grad,9,Married-civ-spouse,Husband,White
361393502,NULL,7,309.05,1,0.00,1,0,0,Private,Adm-clerical,United-States,22,Some-college,10,Never-married,Not-in-family,White
362803511,NULL,5,11.70,1,11.70,1,0,0,Private,Machine-op-inspct,United-States,28,Some-college,10,Divorced,Unmarried,White
363274102,NULL,38,199.31,1,27.16,1,1,1,Private,Exec-managerial,United-States,52,Assoc-acdm,12,Married-civ-spouse,Husband,White
364226190,NULL,73,1237.02,1,1237.02,1,0,0,Private,Other-service,United-States,33,HS-grad,9,Divorced,Unmarried,White
365051391,NULL,54,585.04,1,155.05,1,1,1,Local-gov,Craft-repair,United-States,53,HS-grad,9,Married-civ-spouse,Husband,White
366578688,NULL,21,191.06,1,0.00,1,1,1,Private,Exec-managerial,United-States,37,Assoc-voc,11,Married-civ-spouse,Husband,White
367887629,NULL,228,1462.76,1,218.24,1,1,1,Private,Prof-specialty,India,62,Masters,14,Married-civ-spouse,Husband,Asian-Pac-Islander
369268783,NULL,5,23.25,1,23.25,1,1,1,Private,Tech-support,United-States,25,Bachelors,13,Married-civ-spouse,Husband,White
369706056,NULL,28,162.00,1,0.00,1,1,1,Private,Transport-moving,United-States,45,HS-grad,9,Married-civ-spouse,Husband,White
370455335,NULL,2,0.00,1,0.00,1,0,0,Private,Sales,United-States,21,Assoc-acdm,12,Never-married,Own-child,White
373270347,Personal,291,1962.53,1,740.05,1,0,0,Private,Sales,United-States,35,HS-grad,9,Divorced,Not-in-family,White
373773962,NULL,144,1378.81,1,755.56,1,1,1,Private,Craft-repair,United-States,28,HS-grad,9,Married-civ-spouse,Husband,White
373864346,NULL,56,1064.00,1,254.40,1,1,1,Private,Craft-repair,United-States,32,Bachelors,13,Married-civ-spouse,Husband,White
374048068,NULL,66,393.28,1,393.28,1,1,1,Private,Exec-managerial,United-States,56,Some-college,10,Married-civ-spouse,Husband,White
374738900,NULL,240,2448.43,1,644.50,1,1,1,Private,Exec-managerial,United-States,25,Some-college,10,Married-civ-spouse,Husband,White
374880840,Wholesaler,16,155.18,1,155.18,1,1,1,Local-gov,Transport-moving,United-States,43,HS-grad,9,Married-civ-spouse,Husband,White
376530984,NULL,66,939.92,1,585.79,1,0,0,Private,Machine-op-inspct,United-States,60,HS-grad,9,Divorced,Not-in-family,White
377499890,NULL,16,4038.47,1,0.00,1,1,1,Private,Prof-specialty,United-States,58,Bachelors,13,Married-civ-spouse,Husband,White
378930669,Wholesaler,86,1220.56,1,685.43,1,1,0,Private,Exec-managerial,United-States,27,Assoc-voc,11,Never-married,Own-child,White
380596811,NULL,6,-20.65,0,20.65,1,1,1,Self-emp-not-inc,Craft-repair,United-States,34,HS-grad,9,Married-civ-spouse,Husband,White
380953312,NULL,43,516.38,1,76.69,1,1,0,Private,Protective-serv,Honduras,28,Some-college,10,Never-married,Own-child,White
383112187,NULL,1,-11.50,0,-11.50,0,1,1,Private,Craft-repair,United-States,58,HS-grad,9,Married-civ-spouse,Husband,White
383661256,NULL,47,208.89,1,0.00,1,1,0,Private,Sales,United-States,18,11th,7,Never-married,Own-child,White
384744467,NULL,23,865.31,1,471.45,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,47,HS-grad,9,Married-civ-spouse,Husband,White
385436796,Wholesaler,171,788.12,1,403.99,1,1,0,Private,Prof-specialty,United-States,20,HS-grad,9,Never-married,Own-child,White
386266222,NULL,107,630.84,1,130.55,1,0,0,Private,Other-service,Philippines,49,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander
387233403,NULL,26,243.28,1,0.00,1,1,0,Private,Other-service,United-States,20,Some-college,10,Never-married,Own-child,White
387441256,NULL,106,1257.76,1,575.49,1,1,0,Private,Machine-op-inspct,United-States,19,HS-grad,9,Never-married,Own-child,White
